X	y
-3.099999999999901945e+00	2.299905089326196972e+00
-3.049999999999901235e+00	2.316298719471070022e+00
-2.999999999999900524e+00	2.331431938784120472e+00
-2.949999999999899813e+00	2.345231000978441838e+00
-2.899999999999899103e+00	2.357622993685408730e+00
-2.849999999999898392e+00	2.368535258784911779e+00
-2.799999999999897682e+00	2.377896164781625021e+00
-2.749999999999896971e+00	2.385634290256936740e+00
-2.699999999999896261e+00	2.391679811990818472e+00
-2.649999999999895550e+00	2.395964343932826424e+00
-2.599999999999894840e+00	2.398420550285259800e+00
-2.549999999999894129e+00	2.398983657061255492e+00
-2.499999999999893419e+00	2.397590516176814290e+00
-2.449999999999892708e+00	2.394179191485274139e+00
-2.399999999999891998e+00	2.388691104870529269e+00
-2.349999999999891287e+00	2.381069259229205759e+00
-2.299999999999890576e+00	2.371260087937695271e+00
-2.249999999999889866e+00	2.359212021168124451e+00
-2.199999999999889155e+00	2.344877089259651992e+00
-2.149999999999888445e+00	2.328210288966169550e+00
-2.099999999999887734e+00	2.309170340928075049e+00
-2.049999999999887024e+00	2.287717063031148967e+00
-1.999999999999886313e+00	2.263817632986247830e+00
-1.949999999999885603e+00	2.237439173631814882e+00
-1.899999999999884892e+00	2.208555883762731042e+00
-1.849999999999884182e+00	2.177143176914585698e+00
-1.799999999999883471e+00	2.143182372414245584e+00
-1.749999999999882760e+00	2.106657517399770363e+00
-1.699999999999882050e+00	2.067557756704268890e+00
-1.649999999999881339e+00	2.025876719002745130e+00
-1.599999999999880629e+00	1.981611418262935853e+00
-1.549999999999879918e+00	1.934764282128336621e+00
-1.499999999999879208e+00	1.885341828931803798e+00
-1.449999999999878497e+00	1.833354561676949768e+00
-1.399999999999877787e+00	1.778818881009247121e+00
-1.349999999999877076e+00	1.721753597978133765e+00
-1.299999999999876366e+00	1.662184121243176715e+00
-1.249999999999875655e+00	1.600139327673295586e+00
-1.199999999999874944e+00	1.535653241592372709e+00
-1.149999999999874234e+00	1.468763053766425131e+00
-1.099999999999873523e+00	1.399512906288417735e+00
-1.049999999999872813e+00	1.327948959783083360e+00
-9.999999999998721023e-01	1.254122557573597696e+00
-9.499999999998713918e-01	1.178089885864141095e+00
-8.999999999998706812e-01	1.099910374954155223e+00
-8.499999999998699707e-01	1.019648295741016897e+00
-7.999999999998692601e-01	9.373720625989253596e-01
-7.499999999998685496e-01	8.531534082187975931e-01
-6.999999999998678391e-01	7.670679765633668934e-01
-6.499999999998671285e-01	6.791957602750247069e-01
-5.999999999998664180e-01	5.896192428850187683e-01
-5.499999999998657074e-01	4.984259616278987615e-01
-4.999999999998649969e-01	4.057041146153990141e-01
-4.499999999998642863e-01	3.115471418402796511e-01
-3.999999999998635758e-01	2.160520314838869638e-01
-3.499999999998628653e-01	1.193159411944675341e-01
-2.999999999998621547e-01	2.144012170949249896e-02
-2.499999999998614442e-01	-7.747110469581974801e-02
-1.999999999998607336e-01	-1.773125548526748307e-01
-1.499999999998600231e-01	-2.779762978906369919e-01
-9.999999999985931254e-02	-3.793524415993790866e-01
-4.999999999985860200e-02	-4.813297084988021335e-01
1.421085471520200372e-13	-5.837958629277958389e-01
5.000000000014281909e-02	-6.866358390850093585e-01
1.000000000001435296e-01	-7.897360154584087688e-01
1.500000000001442402e-01	-8.929799493582634140e-01
2.000000000001449507e-01	-9.962511154286267656e-01
2.500000000001456613e-01	-1.099433401457751369e+00
3.000000000001463718e-01	-1.202408904097738374e+00
3.500000000001470823e-01	-1.305062210300617087e+00
4.000000000001477929e-01	-1.407275593899271371e+00
4.500000000001485034e-01	-1.508933526005348469e+00
5.000000000001492140e-01	-1.609921173489387236e+00
5.500000000001499245e-01	-1.710123775948757530e+00
6.000000000001506351e-01	-1.809427829624599582e+00
6.500000000001513456e-01	-1.907722376580225365e+00
7.000000000001520561e-01	-2.004896974147897915e+00
7.500000000001527667e-01	-2.100841980432793132e+00
8.000000000001534772e-01	-2.195452736197763599e+00
8.500000000001541878e-01	-2.288623603997000711e+00
9.000000000001548983e-01	-2.380254260604448557e+00
9.500000000001556089e-01	-2.470244014525544873e+00
1.000000000000156319e+00	-2.558496043184080193e+00
1.050000000000157030e+00	-2.644918159293864868e+00
1.100000000000157740e+00	-2.729418758423576286e+00
1.150000000000158451e+00	-2.811910950266288012e+00
1.200000000000159162e+00	-2.892311409643375519e+00
1.250000000000159872e+00	-2.970539467082677465e+00
1.300000000000160583e+00	-3.046518910419674153e+00
1.350000000000161293e+00	-3.120177787999273811e+00
1.400000000000162004e+00	-3.191446070698483517e+00
1.450000000000162714e+00	-3.260261380906037232e+00
1.500000000000163425e+00	-3.326561872108001694e+00
1.550000000000164135e+00	-3.390292571130615329e+00
1.600000000000164846e+00	-3.451402467303777755e+00
1.650000000000165556e+00	-3.509844091777138964e+00
1.700000000000166267e+00	-3.565576409691872506e+00
1.750000000000166978e+00	-3.618561178814554857e+00
1.800000000000167688e+00	-3.668766145076676644e+00
1.850000000000168399e+00	-3.716162728504226465e+00
1.900000000000169109e+00	-3.760729398469498719e+00
1.950000000000169820e+00	-3.802446902544544649e+00
2.000000000000170530e+00	-3.841302419057171846e+00
2.050000000000171241e+00	-3.877287429120442663e+00
2.100000000000171951e+00	-3.910398375307441832e+00
2.150000000000172662e+00	-3.940636829562925492e+00
2.200000000000173372e+00	-3.968008809658593705e+00
2.250000000000174083e+00	-3.992525716711309958e+00
2.300000000000174794e+00	-4.014202853237677004e+00
2.350000000000175504e+00	-4.033061047880578620e+00
2.400000000000176215e+00	-4.049124847989262754e+00
2.450000000000176925e+00	-4.062424179455320861e+00
2.500000000000177636e+00	-4.072993661759070960e+00
2.550000000000178346e+00	-4.080870049933028376e+00
2.600000000000179057e+00	-4.086096747987797428e+00
2.650000000000179767e+00	-4.088720328007963367e+00
2.700000000000180478e+00	-4.088791678382719397e+00
2.750000000000181188e+00	-4.086363965073191551e+00
2.800000000000181899e+00	-4.081496129025087960e+00
2.850000000000182609e+00	-4.074248447060685230e+00
2.900000000000183320e+00	-4.064686914635055714e+00
2.950000000000184031e+00	-4.052878468977819892e+00
3.000000000000184741e+00	-4.038893938177928078e+00
3.050000000000185452e+00	-4.022806063671817256e+00
3.100000000000186162e+00	-4.004691134985838730e+00
3.150000000000186873e+00	-3.984627011132475083e+00
3.200000000000187583e+00	-3.962693841046144527e+00
3.250000000000188294e+00	-3.938973721193741895e+00
3.300000000000189004e+00	-3.913550042096898718e+00
3.350000000000189715e+00	-3.886507169966061603e+00
3.400000000000190425e+00	-3.857931264006269068e+00
3.450000000000191136e+00	-3.827909271079925624e+00
3.500000000000191847e+00	-3.796528025145275542e+00
3.550000000000192557e+00	-3.763875645459204389e+00
3.600000000000193268e+00	-3.730039462775824433e+00
3.650000000000193978e+00	-3.695107182787150890e+00
3.700000000000194689e+00	-3.659166332391031951e+00
3.750000000000195399e+00	-3.622303144746140902e+00
3.800000000000196110e+00	-3.584602671034711641e+00
3.850000000000196820e+00	-3.546149978172312256e+00
3.900000000000197531e+00	-3.507027863320683725e+00
3.950000000000198241e+00	-3.467317863263565059e+00
4.000000000000198952e+00	-3.427099248078382843e+00
4.050000000000199663e+00	-3.386448943230529807e+00
4.100000000000200373e+00	-3.345442318547669380e+00
4.150000000000201084e+00	-3.304151878134914178e+00
4.200000000000201794e+00	-3.262646665024409920e+00
4.250000000000202505e+00	-3.220994513143043747e+00
4.300000000000203215e+00	-3.179257871961256754e+00
4.350000000000203926e+00	-3.137497790021397837e+00
4.400000000000204636e+00	-3.095770093064767803e+00
4.450000000000205347e+00	-3.054128388411959882e+00
4.500000000000206057e+00	-3.012621935143598328e+00
4.550000000000206768e+00	-2.971296445050221724e+00
4.600000000000207478e+00	-2.930192216620991719e+00
4.650000000000208189e+00	-2.889347023759443189e+00
4.700000000000208900e+00	-2.848793432424647332e+00
4.750000000000209610e+00	-2.808560220942005081e+00
4.800000000000210321e+00	-2.768671327521178949e+00
4.850000000000211031e+00	-2.729146605082333643e+00
4.900000000000211742e+00	-2.690001983538455654e+00
4.950000000000212452e+00	-2.651247093631195373e+00
5.000000000000213163e+00	-2.612888629503975046e+00
5.050000000000213873e+00	-2.574928952772102875e+00
5.100000000000214584e+00	-2.537364515957083899e+00
5.150000000000215294e+00	-2.500188773024442757e+00
5.200000000000216005e+00	-2.463390967402649956e+00
5.250000000000216716e+00	-2.426954981865220073e+00
5.300000000000217426e+00	-2.390860958355951471e+00
5.350000000000218137e+00	-2.355085143301795636e+00
5.400000000000218847e+00	-2.319599834757094303e+00
5.450000000000219558e+00	-2.284373959181104752e+00
5.500000000000220268e+00	-2.249372028720317829e+00
5.550000000000220979e+00	-2.214555658280773720e+00
5.600000000000221689e+00	-2.179882875931184572e+00
5.650000000000222400e+00	-2.145308667431748084e+00
5.700000000000223110e+00	-2.110785313180767897e+00
5.750000000000223821e+00	-2.076262439623844713e+00
5.800000000000224532e+00	-2.041686268420703776e+00
5.850000000000225242e+00	-2.007002037353407431e+00
5.900000000000225953e+00	-1.972152973869565118e+00
5.950000000000226663e+00	-1.937079506826044240e+00
6.000000000000227374e+00	-1.901721381950463474e+00
6.050000000000228084e+00	-1.866017095445636764e+00
6.100000000000228795e+00	-1.829903688050993349e+00
6.150000000000229505e+00	-1.793318624302250974e+00
6.200000000000230216e+00	-1.756197651703539586e+00
6.250000000000230926e+00	-1.718477426036555400e+00
6.300000000000231637e+00	-1.680093565246914000e+00
6.350000000000232347e+00	-1.640984492814750118e+00
6.400000000000233058e+00	-1.601086477558200105e+00
6.450000000000233769e+00	-1.560338771522176593e+00
6.500000000000234479e+00	-1.518681527243324725e+00
6.550000000000235190e+00	-1.476055246764938822e+00
6.600000000000235900e+00	-1.432404528041701264e+00
6.650000000000236611e+00	-1.387674096848279026e+00
6.700000000000237321e+00	-1.341812106647402469e+00
6.750000000000238032e+00	-1.294769070342733697e+00
6.800000000000238742e+00	-1.246498349800575056e+00
6.850000000000239453e+00	-1.196955627297204616e+00
6.900000000000240163e+00	-1.146101821517024000e+00
6.950000000000240874e+00	-1.093899514325314515e+00
7.000000000000241585e+00	-1.040316246777333697e+00
7.050000000000242295e+00	-9.853222685416036519e-01
7.100000000000243006e+00	-9.288933438751934002e-01
7.150000000000243716e+00	-8.710090644787009673e-01
7.200000000000244427e+00	-8.116528589025486795e-01
7.250000000000245137e+00	-7.508125036556331233e-01
7.300000000000245848e+00	-6.884822363816436308e-01
7.350000000000246558e+00	-6.246601763960407672e-01
7.400000000000247269e+00	-5.593485364620627287e-01
7.450000000000247979e+00	-4.925555018262481877e-01
7.500000000000248690e+00	-4.242937343229045699e-01
7.550000000000249401e+00	-3.545816330033639274e-01
7.600000000000250111e+00	-2.834423576497120956e-01
7.650000000000250822e+00	-2.109038821139569420e-01
7.700000000000251532e+00	-1.370002701112806864e-01
7.750000000000252243e+00	-6.176936406293137560e-02
7.800000000000252953e+00	1.474399549185861913e-02
7.850000000000253664e+00	9.249219415445741888e-02
7.900000000000254374e+00	1.714201440940942844e-01
7.950000000000255085e+00	2.514701862367643148e-01
8.000000000000255795e+00	3.325782444139454563e-01
8.050000000000256506e+00	4.146770859622812555e-01
8.100000000000257216e+00	4.976927432475465318e-01
8.150000000000257927e+00	5.815487585561410766e-01
8.200000000000258638e+00	6.661627579434896695e-01
8.250000000000259348e+00	7.514505670250113400e-01
8.300000000000260059e+00	8.373212531107884216e-01
8.350000000000260769e+00	9.236822695328809063e-01
8.400000000000261480e+00	1.010436420074055652e+00
8.450000000000262190e+00	1.097483511225490149e+00
8.500000000000262901e+00	1.184720552159963303e+00
8.550000000000263611e+00	1.272041229910717552e+00
8.600000000000264322e+00	1.359336181492653672e+00
8.650000000000265032e+00	1.446494539144096869e+00
8.700000000000265743e+00	1.533402593152896287e+00
8.750000000000266454e+00	1.619946514228971957e+00
8.800000000000267164e+00	1.706007210537493046e+00
8.850000000000267875e+00	1.791467885128707582e+00
8.900000000000268585e+00	1.876208290967434689e+00
8.950000000000269296e+00	1.960108341110592178e+00
9.000000000000270006e+00	2.043048154597512767e+00
9.050000000000270717e+00	2.124906164464984482e+00
9.100000000000271427e+00	2.205560873136131583e+00
9.150000000000272138e+00	2.284892725180781348e+00
9.200000000000272848e+00	2.362780946854356579e+00
9.250000000000273559e+00	2.439106626217879104e+00
9.300000000000274269e+00	2.513751130761956443e+00
9.350000000000274980e+00	2.586597991076434067e+00
9.400000000000275691e+00	2.657532018218735193e+00
9.450000000000276401e+00	2.726440413860359069e+00
9.500000000000277112e+00	2.793211823801820870e+00
9.550000000000277822e+00	2.857738160138656447e+00
9.600000000000278533e+00	2.919912879176207454e+00
9.650000000000279243e+00	2.979633207871259071e+00
9.700000000000279954e+00	3.036798729776225336e+00
9.750000000000280664e+00	3.091313691034669020e+00
9.800000000000281375e+00	3.143084389005635693e+00
9.850000000000282085e+00	3.192021582037233962e+00
9.900000000000282796e+00	3.238040209683566761e+00
9.950000000000283507e+00	3.281058184864980909e+00
