X	y
1.150000000000158451e+00	1.328305011482392883e+00
1.200000000000159162e+00	1.344857423189384171e+00
1.250000000000159872e+00	1.360784326892404028e+00
1.300000000000160583e+00	1.376081523837055620e+00
1.350000000000161293e+00	1.390741990404029238e+00
1.400000000000162004e+00	1.404760357142320837e+00
1.450000000000162714e+00	1.418127935295482978e+00
1.500000000000163425e+00	1.430838190339176474e+00
1.550000000000164135e+00	1.442883070135945633e+00
1.600000000000164846e+00	1.454253726104949962e+00
1.650000000000165556e+00	1.464940869146530877e+00
1.700000000000166267e+00	1.474935137725468248e+00
1.750000000000166978e+00	1.484227357548001835e+00
1.800000000000167688e+00	1.492807610208457536e+00
1.850000000000168399e+00	1.500666123579805555e+00
1.900000000000169109e+00	1.507791790499092288e+00
1.950000000000169820e+00	1.514174984526677648e+00
2.000000000000170530e+00	1.519806467295656160e+00
2.050000000000171241e+00	1.524675612127098123e+00
2.100000000000171951e+00	1.528772881230082259e+00
2.150000000000172662e+00	1.532088202542015054e+00
2.200000000000173372e+00	1.534613562695583688e+00
2.250000000000174083e+00	1.536339449252336564e+00
2.300000000000174794e+00	1.537257998677166615e+00
2.350000000000175504e+00	1.537361573464403275e+00
2.400000000000176215e+00	1.536643681335815748e+00
2.450000000000176925e+00	1.535097301340795362e+00
2.500000000000177636e+00	1.532716311687007948e+00
2.550000000000178346e+00	1.529497650957886812e+00
2.600000000000179057e+00	1.525436301346774215e+00
2.650000000000179767e+00	1.520529752725196637e+00
2.700000000000180478e+00	1.514776056112029590e+00
2.750000000000181188e+00	1.508174363953445951e+00
2.800000000000181899e+00	1.500725126085362460e+00
2.850000000000182609e+00	1.492429230947960317e+00
2.900000000000183320e+00	1.483290395965882302e+00
2.950000000000184031e+00	1.473311356321009846e+00
3.000000000000184741e+00	1.462497144025330487e+00
3.050000000000185452e+00	1.450854685077008988e+00
3.100000000000186162e+00	1.438390744442571201e+00
3.150000000000186873e+00	1.425114680873691642e+00
3.200000000000187583e+00	1.411036746112630302e+00
3.250000000000188294e+00	1.396167733634224195e+00
3.300000000000189004e+00	1.380521049055362992e+00
3.350000000000189715e+00	1.364110965250350693e+00
3.400000000000190425e+00	1.346951612920580743e+00
3.450000000000191136e+00	1.329060175499092722e+00
3.500000000000191847e+00	1.310454579221870919e+00
3.550000000000192557e+00	1.291153234798164462e+00
3.600000000000193268e+00	1.271176895024450415e+00
3.650000000000193978e+00	1.250546453622378706e+00
3.700000000000194689e+00	1.229283943746599661e+00
3.750000000000195399e+00	1.207412431308652501e+00
3.800000000000196110e+00	1.184956566935545297e+00
3.850000000000196820e+00	1.161940779578400473e+00
3.900000000000197531e+00	1.138391733234601411e+00
3.950000000000198241e+00	1.114335143725247335e+00
4.000000000000198952e+00	1.089799248230754358e+00
4.050000000000199663e+00	1.064810974452105041e+00
4.100000000000200373e+00	1.039399181517751902e+00
4.150000000000201084e+00	1.013592168813631123e+00
4.200000000000201794e+00	9.874201019532886647e-01
4.250000000000202505e+00	9.609108802633550273e-01
4.300000000000203215e+00	9.340949588009233029e-01
4.350000000000203926e+00	9.070014194664359763e-01
4.400000000000204636e+00	8.796601323606048073e-01
4.450000000000205347e+00	8.520999386281322696e-01
4.500000000000206057e+00	8.243503401890099891e-01
4.550000000000206768e+00	7.964401298462540080e-01
4.600000000000207478e+00	7.683980486582435709e-01
4.650000000000208189e+00	7.402515014755286504e-01
4.700000000000208900e+00	7.120279707194154817e-01
4.750000000000209610e+00	6.837541192870559836e-01
4.800000000000210321e+00	6.554557923253001572e-01
4.850000000000211031e+00	6.271583587875435573e-01
4.900000000000211742e+00	5.988854094810016626e-01
4.950000000000212452e+00	5.706607407935211373e-01
5.000000000000213163e+00	5.425058058113654269e-01
5.050000000000213873e+00	5.144416970644878351e-01
5.100000000000214584e+00	4.864878371821959036e-01
5.150000000000215294e+00	4.586633874892926954e-01
5.200000000000216005e+00	4.309849492454751463e-01
5.250000000000216716e+00	4.034689155328072818e-01
5.300000000000217426e+00	3.761286799950032123e-01
5.350000000000218137e+00	3.489782666206147077e-01
5.400000000000218847e+00	3.220284895328862085e-01
5.450000000000219558e+00	2.952889596057926003e-01
5.500000000000220268e+00	2.687695198926436380e-01
5.550000000000220979e+00	2.424760308361424421e-01
5.600000000000221689e+00	2.164144008928348129e-01
5.650000000000222400e+00	1.905881035711742832e-01
5.700000000000223110e+00	1.650000742308188606e-01
5.750000000000223821e+00	1.396506108148702907e-01
5.800000000000224532e+00	1.145397253212891986e-01
5.850000000000225242e+00	8.966540501824349363e-02
5.900000000000225953e+00	6.502326613228892604e-02
5.950000000000226663e+00	4.060961482252567478e-02
6.000000000000227374e+00	1.641764000373457932e-02
6.050000000000228084e+00	-7.559983156986804786e-03
6.100000000000228795e+00	-3.133249752373057362e-02
6.150000000000229505e+00	-5.490934931362967397e-02
6.200000000000230216e+00	-7.830157312135455072e-02
6.250000000000230926e+00	-1.015216253864017482e-01
6.300000000000231637e+00	-1.245822672522172159e-01
6.350000000000232347e+00	-1.474975229869903703e-01
6.400000000000233058e+00	-1.702827965801048116e-01
6.450000000000233769e+00	-1.929529212946630157e-01
6.500000000000234479e+00	-2.155246181760086532e-01
6.550000000000235190e+00	-2.380144693877528361e-01
6.600000000000235900e+00	-2.604401747575961767e-01
6.650000000000236611e+00	-2.828191536706570197e-01
6.700000000000237321e+00	-3.051699015213866772e-01
6.750000000000238032e+00	-3.275102274559378301e-01
6.800000000000238742e+00	-3.498587454642698713e-01
6.850000000000239453e+00	-3.722339853429481593e-01
6.900000000000240163e+00	-3.946547352317782975e-01
6.950000000000240874e+00	-4.171389812014673071e-01
7.000000000000241585e+00	-4.397039866401004637e-01
7.050000000000242295e+00	-4.623687569743708536e-01
7.100000000000243006e+00	-4.851500033128628431e-01
7.150000000000243716e+00	-5.080649758574612429e-01
7.200000000000244427e+00	-5.311296787929427055e-01
7.250000000000245137e+00	-5.543597146552845523e-01
7.300000000000245848e+00	-5.777707523691794078e-01
7.350000000000246558e+00	-6.013761840862468233e-01
7.400000000000247269e+00	-6.251899294379134053e-01
7.450000000000247979e+00	-6.492243844673559749e-01
7.500000000000248690e+00	-6.734910506861508939e-01
7.550000000000249401e+00	-6.980002522039980839e-01
7.600000000000250111e+00	-7.227614985594374986e-01
7.650000000000250822e+00	-7.477834860685652618e-01
7.700000000000251532e+00	-7.730728437364979833e-01
7.750000000000252243e+00	-7.986354160573900796e-01
7.800000000000252953e+00	-8.244771019378249743e-01
7.850000000000253664e+00	-8.505997312704547397e-01
7.900000000000254374e+00	-8.770068756773690133e-01
7.950000000000255085e+00	-9.036992493093878309e-01
8.000000000000255795e+00	-9.306762971639679360e-01
8.050000000000256506e+00	-9.579359787980008534e-01
8.100000000000257216e+00	-9.854759877311705107e-01
8.150000000000257927e+00	-1.013291778436802737e+00
8.200000000000258638e+00	-1.041377536900307765e+00
8.250000000000259348e+00	-1.069726199535094180e+00
8.300000000000260059e+00	-1.098330495278033059e+00
8.350000000000260769e+00	-1.127179963585575040e+00
8.400000000000261480e+00	-1.156264057278263202e+00
8.450000000000262190e+00	-1.185570725233623612e+00
8.500000000000262901e+00	-1.215087185156945138e+00
8.550000000000263611e+00	-1.244798481059759210e+00
8.600000000000264322e+00	-1.274689292042088251e+00
8.650000000000265032e+00	-1.304742818103735935e+00
8.700000000000265743e+00	-1.334941295193402322e+00
8.750000000000266454e+00	-1.365265984674299382e+00
8.800000000000267164e+00	-1.395696896294298162e+00
8.850000000000267875e+00	-1.426213267860997780e+00
8.900000000000268585e+00	-1.456793047407233255e+00
8.950000000000269296e+00	-1.487413685092929816e+00
9.000000000000270006e+00	-1.518051552241522550e+00
9.050000000000270717e+00	-1.548681730685037339e+00
9.100000000000271427e+00	-1.579280376068870728e+00
9.150000000000272138e+00	-1.609819763857905039e+00
9.200000000000272848e+00	-1.640275031145949081e+00
9.250000000000273559e+00	-1.670617164091900309e+00
9.300000000000274269e+00	-1.700820190873894910e+00
9.350000000000274980e+00	-1.730853743899882780e+00
9.400000000000275691e+00	-1.760691197995408075e+00
9.450000000000276401e+00	-1.790301005577703553e+00
9.500000000000277112e+00	-1.819654327782219250e+00
9.550000000000277822e+00	-1.848720340611919477e+00
9.600000000000278533e+00	-1.877469524025606962e+00
9.650000000000279243e+00	-1.905869523758687123e+00
9.700000000000279954e+00	-1.933889909819749287e+00
9.750000000000280664e+00	-1.961499247058624773e+00
9.800000000000281375e+00	-1.988665879599989417e+00
9.850000000000282085e+00	-2.015357582408020320e+00
9.900000000000282796e+00	-2.041542838030464768e+00
9.950000000000283507e+00	-2.067188897494914190e+00
